id_jogo_cbf,data_jogo,time_mandante,time_visitante,estadio,competicao,publico_pagante,publico_nao_pagante,publico_total,receita_bruta_total,despesa_total,resultado_liquido,caminho_pdf_local,data_processamento,status,log_erro
424122b_2024,2024-10-11,Atlético Mineiro,Flamengo,Arena MRV,Copa do Brasil,44876,578,45454,10410129.58,1552624.51,8857505.07,pdfs\424122b_2024.pdf,2025-05-05,Sucesso,
42412b_2024,2024-02-21,River-PI,Ypiranga,Albertão,Copa do Brasil,873,230,1103,19980.0,28912.76,-8932.76,pdfs\42412b_2024.pdf,2025-05-05,Sucesso,
42413b_2024,2024-02-22,Real Noroeste,Cuiabá,José Olímpio da Rocha,Copa do Brasil,695,0,695,21725.0,41769.91,-20044.91,pdfs\42413b_2024.pdf,2025-05-05,Sucesso,
42414b_2024,2024-02-21,Audax Rio,Portuguesa Santista,Elcyr Resende,Copa do Brasil,194,34,600,3200.0,29124.14,-25924.14,pdfs\42414b_2024.pdf,2025-05-05,Sucesso,
42415b_2024,2024-02-21,Treze,ABC,Amigão,Copa do Brasil,6549,1357,7906,136750.0,93613.13,43136.87,pdfs\42415b_2024.pdf,2025-05-05,Sucesso,
42416b_2024,2024-02-28,Sampaio,Brusque,Canarinho,Copa do Brasil,1896,5,2604,59910.0,50308.89,9601.11,pdfs\42416b_2024.pdf,2025-05-05,Sucesso,
42417b_2024,2024-02-28,Maringá,América-MG,Willie Davids,Copa do Brasil,5899,0,5899,153030.0,192983.78,-39953.78,pdfs\42417b_2024.pdf,2025-05-05,Sucesso,
42418b_2024,2024-02-21,Independente,Amazonas,Zerão,Copa do Brasil,1994,0,1994,76750.0,84473.31,-7723.31,pdfs\42418b_2024.pdf,2025-05-05,Sucesso,
42419b_2024,2024-02-28,Operário-MS,Operário-PR,Jacques da Luz,Copa do Brasil,2691,370,0,59160.0,66327.16,-7167.16,pdfs\42419b_2024.pdf,2025-05-05,Sucesso,
4241b_2024,2024-02-21,Sousa,Cruzeiro,Marizão,Copa do Brasil,2930,500,3430,34600.0,52456.06,-17856.06,pdfs\4241b_2024.pdf,2025-05-05,Sucesso,
42420b_2024,2024-02-28,Villa Nova,Aparecidense,Castor Cifuentes,Copa do Brasil,1062,2524,3586,14420.0,30140.65,-15720.65,pdfs\42420b_2024.pdf,2025-05-05,Sucesso,
42421b_2024,2024-02-21,Moto Club,Bahia,Nhozinho Santos,Copa do Brasil,1388,9460,10848,46158.0,57374.19,-11216.19,pdfs\42421b_2024.pdf,2025-05-05,Sucesso,
42422b_2024,2024-02-28,Portuguesa Santista,Caxias,Ulrico Mursa,Copa do Brasil,4689,0,4689,168825.0,98309.71,70515.29,pdfs\42422b_2024.pdf,2025-05-05,Sucesso,
42423b_2024,2024-02-28,Trem,Sport Recife,Zerão,Copa do Brasil,1922,0,1922,61880.0,61648.12,231.88,pdfs\42423b_2024.pdf,2025-05-05,Sucesso,
42424b_2024,2024-02-28,Murici,Confiança,José Gomes da Costa,Copa do Brasil,1044,0,1044,13860.0,58350.74,-44490.74,pdfs\42424b_2024.pdf,2025-05-05,Sucesso,
42425b_2024,2024-02-27,Marcílio Dias,Vasco da Gama,Hercílio Luz,Copa do Brasil,6686,189,6875,1231040.0,898590.0,332450.0,pdfs\42425b_2024.pdf,2025-05-05,Sucesso,
42426b_2024,2024-02-28,Água Santa,Jacuipense,Arena Barueri,Copa do Brasil,1930,0,1930,34080.0,99306.56,-65226.56,pdfs\42426b_2024.pdf,2025-05-05,Sucesso,
42427b_2024,2024-02-21,São Luiz,Ituano,19 de Outubro,Copa do Brasil,2239,0,2239,77625.0,66330.66,11294.34,pdfs\42427b_2024.pdf,2025-05-05,Sucesso,
42428b_2024,2024-02-21,Costa Rica-MS,América de Natal,Laertão,Copa do Brasil,945,0,945,27675.0,37035.24,-9360.24,pdfs\42428b_2024.pdf,2025-05-05,Sucesso,
42429b_2024,2024-02-21,União-MT,Atlético Goianiense,Luthero Lopes,Copa do Brasil,5841,0,5841,154635.0,76800.67,77834.33,pdfs\42429b_2024.pdf,2025-05-05,Sucesso,
4242b_2024,2024-02-28,Petrolina,Cascavel,Paulo Coelho,Copa do Brasil,2379,0,2379,58720.0,60350.13,-1630.13,pdfs\4242b_2024.pdf,2025-05-05,Sucesso,
42430b_2024,2024-02-21,Real Brasília,São Raimundo-RR,Defelê,Copa do Brasil,161,0,161,2000.0,34510.13,-32755.28,pdfs\42430b_2024.pdf,2025-05-05,Sucesso,
42431b_2024,2024-02-21,Rio Branco-AC,CRB,Florestão,Copa do Brasil,2596,0,2596,55900.0,46581.57,9318.43,pdfs\42431b_2024.pdf,2025-05-05,Sucesso,
42433b_2024,2024-02-22,Águia de Marabá,Coritiba,Zinho Oliveira,Copa do Brasil,1545,495,2040,71739.0,50376.0,21363.0,pdfs\42433b_2024.pdf,2025-05-05,Sucesso,
42434b_2024,2024-02-21,Capital-TO,Tocantinópolis,Nilton Santos,Copa do Brasil,1792,0,1792,48760.0,44090.38,4669.62,pdfs\42434b_2024.pdf,2025-05-05,Sucesso,
42435b_2024,2024-02-28,Operário-MT,Criciúma,Arena Pantanal,Copa do Brasil,940,0,940,12960.0,59858.9,-46898.9,pdfs\42435b_2024.pdf,2025-05-05,Sucesso,
42436b_2024,2024-02-21,Itabaiana,Brasiliense,Barretão,Copa do Brasil,1587,2113,3700,31920.0,46671.44,-14751.44,pdfs\42436b_2024.pdf,2025-05-05,Sucesso,
42437b_2024,2024-02-28,ASA,Internacional,Coaracy Fonseca,Copa do Brasil,6701,0,6701,148220.0,141996.41,6223.59,pdfs\42437b_2024.pdf,2025-05-05,Sucesso,
42438b_2024,2024-02-28,Itabuna-BA,Nova Iguaçu,Mário Pessoa,Copa do Brasil,736,0,736,23670.0,44331.42,-20661.42,pdfs\42438b_2024.pdf,2025-05-05,Sucesso,
42439b_2024,2024-02-27,Iguatu-CE,Juventude,Morenão,Copa do Brasil,2617,863,3480,72390.0,77798.14,-5408.14,pdfs\42439b_2024.pdf,2025-05-05,Sucesso,
4243b_2024,2024-02-21,Anápolis,Tombense,Jonas Duarte,Copa do Brasil,3509,885,3529,102960.0,82551.42,20408.58,pdfs\4243b_2024.pdf,2025-05-05,Sucesso,
42440b_2024,2024-02-29,Ji-Paraná,Paysandu,Biancão,Copa do Brasil,3828,1032,4860,211165.0,75638.29,135526.71,pdfs\42440b_2024.pdf,2025-05-05,Sucesso,
42441b_2024,2024-07-03,Sousa,Petrolina,Marizão,Copa do Brasil,3090,2010,5100,37220.0,43727.74,-6507.74,pdfs\42441b_2024.pdf,2025-05-05,Sucesso,
42442b_2024,2024-03-14,Botafogo-RJ,Anápolis,Santa Cruz,Copa do Brasil,7081,0,7081,66960.0,83302.67,-16342.67,pdfs\42442b_2024.pdf,2025-05-05,Sucesso,
42443b_2024,2024-03-14,São Bernardo,Corinthians,Estádio 1º de Maio,Copa do Brasil,11903,0,11903,928200.0,211157.39,717042.61,pdfs\42443b_2024.pdf,2025-05-05,Sucesso,
42444b_2024,2024-03-13,Sampaio Corrêa,Ferroviário,Castelão,Copa do Brasil,4402,0,4402,67693.0,71919.54,-4226.54,pdfs\42444b_2024.pdf,2025-05-05,Sucesso,
42445b_2024,2024-03-14,Fortaleza,Retrô,Arena Castelão,Copa do Brasil,12749,218,12967,90968.0,178640.47,-87672.47,pdfs\42445b_2024.pdf,2025-05-05,Sucesso,
42446b_2024,2024-03-13,Ypiranga,Porto Velho,Colosso da Lagoa,Copa do Brasil,1846,123,1969,41410.0,60549.14,-19139.14,pdfs\42446b_2024.pdf,2025-05-05,Sucesso,
42447b_2024,2024-03-12,Portuguesa Santista,Cuiabá,Luso Brasileiro,Copa do Brasil,3228,400,4400,37870.0,45511.35,-7641.35,pdfs\42447b_2024.pdf,2025-05-05,Sucesso,
42448b_2024,2024-03-12,ABC,Brusque,Frasqueirão,Copa do Brasil,3251,0,3251,46120.0,74804.19,-28684.19,pdfs\42448b_2024.pdf,2025-05-05,Sucesso,
42449b_2024,2024-03-14,Maringá,Amazonas,Willie Davids,Copa do Brasil,7031,0,7031,174540.0,212804.05,-38264.05,pdfs\42449b_2024.pdf,2025-05-05,Sucesso,
4244b_2024,2024-02-20,Nova Venécia,Botafogo-SP,José Olímpio da Rocha,Copa do Brasil,615,2385,3000,12400.0,35849.07,-23449.07,pdfs\4244b_2024.pdf,2025-05-05,Sucesso,
42450b_2024,2024-03-07,Villa Nova,Operário-PR,Castor Cifuentes,Copa do Brasil,1157,2429,3586,15580.0,41802.24,-26222.24,pdfs\42450b_2024.pdf,2025-05-05,Sucesso,
42451b_2024,2024-03-12,Caxias,Bahia,Centenário,Copa do Brasil,6213,0,6213,97900.0,85229.35,12670.65,pdfs\42451b_2024.pdf,2025-05-05,Sucesso,
42452b_2024,2024-03-13,Sport Recife,Murici,Arena Pernambuco,Copa do Brasil,199,0,199,0.0,46154.49,-46154.49,pdfs\42452b_2024.pdf,2025-05-05,Sucesso,
42453b_2024,2024-03-07,Vasco da Gama,Água Santa,São Januário,Copa do Brasil,17771,262,18033,806351.0,440824.29,365526.71,pdfs\42453b_2024.pdf,2025-05-05,Sucesso,
42454b_2024,2024-03-13,América-MG,São Luiz,Arena das Dunas,Copa do Brasil,5642,0,5642,209730.0,156322.06,53407.94,pdfs\42454b_2024.pdf,2025-05-05,Sucesso,
42455b_2024,2024-03-06,Real Brasília,Atlético Goianiense,Valmir Bezerra,Copa do Brasil,1223,0,1223,17670.0,43814.01,-26144.01,pdfs\42455b_2024.pdf,2025-05-05,Sucesso,
42456b_2024,2024-03-12,CRB,Athletic,Rei Pelé,Copa do Brasil,6424,1678,8102,76710.0,86642.76,-9932.76,pdfs\42456b_2024.pdf,2025-05-05,Sucesso,
42457b_2024,2024-03-14,Águia de Marabá,Capital-TO,Zinho Oliveira,Copa do Brasil,1859,447,2306,70482.0,60747.63,9734.37,pdfs\42457b_2024.pdf,2025-05-05,Sucesso,
42458b_2024,2024-03-14,Brasiliense,Criciúma,Boca do Jacaré,Copa do Brasil,2501,0,2501,15425.0,35057.58,-19632.58,pdfs\42458b_2024.pdf,2025-05-05,Sucesso,
42459b_2024,2024-03-13,Nova Iguaçu,Internacional,Arena BRB (Mané Garrincha),Copa do Brasil,7226,0,7226,910866.0,321289.73,589576.27,pdfs\42459b_2024.pdf,2025-05-05,Sucesso,
4245b_2024,2024-02-22,Cianorte,Corinthians,Willie Davids,Copa do Brasil,11574,0,11574,2041410.0,366253.59,1675156.41,pdfs\4245b_2024.pdf,2025-05-05,Sucesso,
42460b_2024,2024-03-13,Juventude,Paysandu,Alfredo Jaconi,Copa do Brasil,4501,0,4501,154230.0,84034.43,70195.57,pdfs\42460b_2024.pdf,2025-05-05,Sucesso,
42461b_2024,2024-04-30,Operário-PR,Grêmio,Germano Kruger,Copa do Brasil,5815,0,5815,322785.0,110967.95,211817.05,pdfs\42461b_2024.pdf,2025-05-05,Sucesso,
42462b_2024,2024-04-30,Bahia,Criciúma,Arena Fonte Nova,Copa do Brasil,37005,0,37005,1071997.5,580006.96,491990.54,pdfs\42462b_2024.pdf,2025-05-05,Sucesso,
42463b_2024,2024-05-01,Sampaio Corrêa,Fluminense,Kléber Andrade,Copa do Brasil,10465,0,10465,1049322.0,214867.59,1.5785,pdfs\42463b_2024.pdf,2025-05-05,Sucesso,
42464b_2024,2024-01-05,Sousa,Red Bull Bragantino,Marizão,Copa do Brasil,3145,300,3445,46920.0,87627.84,-40707.84,pdfs\42464b_2024.pdf,2025-05-05,Sucesso,
42465b_2024,2024-05-02,Goiás,Cuiabá,Hailé Pinheiro,Copa do Brasil,6257,0,6257,107560.0,90452.46,17107.54,pdfs\42465b_2024.pdf,2025-05-05,Sucesso,
42466b_2024,2024-05-02,Botafogo-RJ,Vitória,Nilton Santos,Copa do Brasil,19146,2039,21185,750720.0,839310.66,-88590.66,pdfs\42466b_2024.pdf,2025-05-05,Sucesso,
42467b_2024,2024-01-05,Fortaleza,Vasco da Gama,Arena Castelão,Copa do Brasil,38412,682,39094,784399.0,482790.88,301608.12,pdfs\42467b_2024.pdf,2025-05-05,Sucesso,
42468b_2024,2024-05-01,Flamengo,Amazonas,Maracanã,Copa do Brasil,39015,573,40657,1889502.5,1535575.98,341539.09,pdfs\42468b_2024.pdf,2025-05-05,Sucesso,
42469b_2024,2024-02-05,Águia de Marabá,São Paulo,Mangueirão,Copa do Brasil,23389,3342,26731,1451100.0,426950.2,1024149.8,pdfs\42469b_2024.pdf,2025-05-05,Sucesso,
4246b_2024,2024-02-28,Olaria,São Bernardo,Mourão Filho,Copa do Brasil,900,99,999,25000.0,35871.74,-10871.74,pdfs\4246b_2024.pdf,2025-05-05,Sucesso,
42470b_2024,2024-05-02,Palmeiras,Botafogo-RJ,Arena Allianz Parque,Copa do Brasil,33010,0,33010,1958227.64,737803.81,1220423.83,pdfs\42470b_2024.pdf,2025-05-05,Sucesso,
42471b_2024,2024-01-05,Ypiranga,Athletico Paranaense,Colosso da Lagoa,Copa do Brasil,3031,1166,4197,65300.0,89278.65,-23978.65,pdfs\42471b_2024.pdf,2025-05-05,Sucesso,
42472b_2024,2024-07-10,Internacional,Juventude,Beira-Rio,Copa do Brasil,27407,0,27407,1191509.0,344394.36,847114.64,pdfs\42472b_2024.pdf,2025-05-05,Sucesso,
42473b_2024,2024-05-02,CRB,Ceará,Rei Pelé,Copa do Brasil,6984,1639,8623,91780.0,116819.15,-25039.15,pdfs\42473b_2024.pdf,2025-05-05,Sucesso,
42474b_2024,2024-05-01,América de Natal,Corinthians,Arena das Dunas,Copa do Brasil,26415,0,26415,2281326.0,903852.26,1377473.74,pdfs\42474b_2024.pdf,2025-05-05,Sucesso,
42475b_2024,2024-01-05,Brusque,Atlético Goianiense,Arena Joinville,Copa do Brasil,1172,0,1172,34485.0,98871.71,-64386.71,pdfs\42475b_2024.pdf,2025-05-05,Sucesso,
42476b_2024,2024-04-30,Atlético Mineiro,Sport Recife,Arena MRV,Copa do Brasil,39595,1255,39595,2146529.05,654407.3,1492121.75,pdfs\42476b_2024.pdf,2025-05-05,Sucesso,
42477b_2024,2024-07-14,Grêmio,Operário-PR,Centenário,Copa do Brasil,7390,839,8229,266110.0,231355.06,34754.94,pdfs\42477b_2024.pdf,2025-05-05,Sucesso,
42478b_2024,2024-05-23,Criciúma,Bahia,Heriberto Hülse,Copa do Brasil,14316,0,14316,298020.0,155834.91,142185.09,pdfs\42478b_2024.pdf,2025-05-05,Sucesso,
42479b_2024,2024-05-22,Fluminense,Sampaio Corrêa,Maracanã,Copa do Brasil,22333,1346,23679,1041453.5,1206104.02,-164650.52,pdfs\42479b_2024.pdf,2025-05-05,Sucesso,
4247b_2024,2024-02-28,Humaitá,Sampaio Corrêa,Florestão,Copa do Brasil,1168,267,1187,18920.0,38077.5,-19157.5,pdfs\4247b_2024.pdf,2025-05-05,Sucesso,
42480b_2024,2024-05-21,Red Bull Bragantino,Sousa,Nabi Abi Chedid,Copa do Brasil,3680,0,3680,114470.0,152459.32,-37989.32,pdfs\42480b_2024.pdf,2025-05-05,Sucesso,
42481b_2024,2024-05-23,Cuiabá,Goiás,Arena Pantanal,Copa do Brasil,4669,0,4669,76030.0,232824.54,-156794.54,pdfs\42481b_2024.pdf,2025-05-05,Sucesso,
42482b_2024,2024-05-22,Vitória,Botafogo-RJ,Manoel Barradas,Copa do Brasil,19614,0,19614,482883.0,299628.76,183254.24,pdfs\42482b_2024.pdf,2025-05-05,Sucesso,
42483b_2024,2024-05-21,Vasco da Gama,Fortaleza,São Januário,Copa do Brasil,18036,442,18478,925447.0,634679.33,290767.67,pdfs\42483b_2024.pdf,2025-05-05,Sucesso,
42484b_2024,2024-05-22,Amazonas,Flamengo,Arena da Amazônia,Copa do Brasil,22948,7196,30144,2655100.0,716275.14,1938824.86,pdfs\42484b_2024.pdf,2025-05-05,Sucesso,
42485b_2024,2024-05-23,São Paulo,Águia de Marabá,Morumbi,Copa do Brasil,38409,0,38409,1221893.0,600533.11,621359.89,pdfs\42485b_2024.pdf,2025-05-05,Sucesso,
42486b_2024,2024-05-23,Botafogo-RJ,Palmeiras,Santa Cruz,Copa do Brasil,18039,0,18039,1615440.0,319379.43,1296060.57,pdfs\42486b_2024.pdf,2025-05-05,Sucesso,
42487b_2024,2024-07-13,Athletico Paranaense,Ypiranga,Ligga Arena,Copa do Brasil,22206,0,22206,789680.0,172380.92,617299.08,pdfs\42487b_2024.pdf,2025-05-05,Sucesso,
42488b_2024,2024-07-13,Juventude,Internacional,Alfredo Jaconi,Copa do Brasil,10300,0,10300,354450.0,145467.86,208982.14,pdfs\42488b_2024.pdf,2025-05-05,Sucesso,
42489b_2024,2024-05-23,Ceará,CRB,Arena Castelão,Copa do Brasil,26564,67,26631,250687.0,256536.66,-5849.66,pdfs\42489b_2024.pdf,2025-05-05,Sucesso,
4248b_2024,2024-02-28,Maranhão,Ferroviário,Castelão,Copa do Brasil,434,1016,1450,9630.0,27393.98,-17763.98,pdfs\4248b_2024.pdf,2025-05-05,Sucesso,
42490b_2024,2024-05-22,Corinthians,América de Natal,Neo Química Arena,Copa do Brasil,39108,0,39108,2226652.5,883809.08,1342843.42,pdfs\42490b_2024.pdf,2025-05-05,Sucesso,
42491b_2024,2024-05-22,Atlético Goianiense,Brusque,Antônio Accioly,Copa do Brasil,4919,1229,6148,45170.0,56815.07,-11645.07,pdfs\42491b_2024.pdf,2025-05-05,Sucesso,
42492b_2024,2024-05-22,Sport Recife,Atlético Mineiro,Arena Pernambuco,Copa do Brasil,20035,1972,22007,458975.0,442157.95,16817.05,pdfs\42492b_2024.pdf,2025-05-05,Sucesso,
42493b_2024,2024-07-31,Flamengo,Palmeiras,Maracanã,Copa do Brasil,64706,2043,66749,3832882.5,2050970.76,1719544.83,pdfs\42493b_2024.pdf,2025-05-05,Sucesso,
42494b_2024,2024-07-31,Atlético Goianiense,Vasco da Gama,Antônio Accioly,Copa do Brasil,7174,1646,8820,555280.0,114461.21,440818.79,pdfs\42494b_2024.pdf,2025-05-05,Sucesso,
42495b_2024,2024-07-31,Athletico Paranaense,Red Bull Bragantino,Ligga Arena,Copa do Brasil,24608,0,24608,710120.0,185772.09,524347.91,pdfs\42495b_2024.pdf,2025-05-05,Sucesso,
42496b_2024,2024-07-30,São Paulo,Goiás,Morumbi,Copa do Brasil,45191,0,45191,2244888.0,842944.83,1401943.17,pdfs\42496b_2024.pdf,2025-05-05,Sucesso,
42497b_2024,2024-07-31,CRB,Atlético Mineiro,Rei Pelé,Copa do Brasil,15894,2950,18844,424910.0,223478.92,202677.34,pdfs\42497b_2024.pdf,2025-05-05,Sucesso,
42498b_2024,2024-07-30,Botafogo-RJ,Bahia,Nilton Santos,Copa do Brasil,19121,1465,20586,1100400.0,1196672.38,-96272.38,pdfs\42498b_2024.pdf,2025-05-05,Sucesso,
42499b_2024,2024-07-31,Corinthians,Grêmio,Neo Química Arena,Copa do Brasil,43014,0,43014,2624941.0,985401.47,1639539.53,pdfs\42499b_2024.pdf,2025-05-05,Sucesso,
4249b_2024,2024-04-03,Fluminense,Fortaleza,Lindolfo Monteiro,Copa do Brasil,942,0,942,26820.0,22374.59,4445.41,pdfs\4249b_2024.pdf,2025-05-05,Sucesso,
42432b_2024,2024-02-27,Athletic,Volta Redonda,Arena Sicredi,Copa do Brasil,2891,160,3051,82165.0,107834.33,-25669.33,pdfs\42432b_2024.pdf,2025-05-05,Sucesso,
14253b_2025,2025-04-27,Palmeiras,Bahia,Arena Allianz Parque,Campeonato Brasileiro Série A,29033,0,29033,2611886.9,903565.7,1708321.2,pdfs\14253b_2025.pdf,2025-05-09,Sucesso,
14254b_2025,2025-04-27,Santos,Red Bull Bragantino,Urbano Caldeira,Campeonato Brasileiro Série A,7679,0,7679,348835.0,320432.18,28402.82,pdfs\14254b_2025.pdf,2025-05-09,Sucesso,
14255b_2025,2025-04-26,Mirassol,Atlético Mineiro,José Maria de Campos Maia,Campeonato Brasileiro Série A,4966,0,4966,205180.0,149081.45,56098.55,pdfs\14255b_2025.pdf,2025-05-09,Sucesso,
14261b_2025,2025-05-03,Fluminense,Sport Recife,Maracanã,Campeonato Brasileiro Série A,18754,1101,19855,770363.0,801492.74,-31129.74,pdfs\14261b_2025.pdf,2025-05-09,Sucesso,
14262b_2025,2025-05-04,Vasco da Gama,Palmeiras,Arena BRB (Mané Garrincha),Campeonato Brasileiro Série A,30318,0,30318,2974477.0,838863.91,2135613.09,pdfs\14262b_2025.pdf,2025-05-09,Sucesso,
14263b_2025,2025-05-03,Corinthians,Internacional,Neo Química Arena,Campeonato Brasileiro Série A,44569,0,44569,3041403.0,1126027.12,1915375.88,pdfs\14263b_2025.pdf,2025-05-09,Sucesso,
14264b_2025,2025-05-02,São Paulo,Fortaleza,Morumbi,Campeonato Brasileiro Série A,39502,0,39502,2015029.0,743436.79,1271592.21,pdfs\14264b_2025.pdf,2025-05-09,Sucesso,
14265b_2025,2025-05-05,Red Bull Bragantino,Mirassol,Cícero de Souza Marques,Campeonato Brasileiro Série A,6793,0,6793,173040.0,233009.36,-59969.36,pdfs\14265b_2025.pdf,2025-05-09,Sucesso,
14266b_2025,2025-05-04,Cruzeiro,Flamengo,Mineirão,Campeonato Brasileiro Série A,52792,0,52792,3079743.0,894573.11,2185169.89,pdfs\14266b_2025.pdf,2025-05-09,Sucesso,
14266b_2025,,,,,,,,,,pdfs\14266b_2025.pdf,2025-05-09,Erro Inesperado,Revenue detail data validation failed
14267b_2025,2025-05-04,Grêmio,Santos,Arena do Grêmio,Campeonato Brasileiro Série A,26826,1232,28058,1652894.0,461600.38,1191293.62,pdfs\14267b_2025.pdf,2025-05-09,Sucesso,
14268b_2025,2025-05-03,Bahia,Botafogo-RJ,Arena Fonte Nova,Campeonato Brasileiro Série A,37094,0,37094,1219691.0,947764.26,271926.74,pdfs\14268b_2025.pdf,2025-05-09,Sucesso,
14270b_2025,2025-05-05,Juventude,Atlético Mineiro,Alfredo Jaconi,Campeonato Brasileiro Série A,7486,0,7486,291430.0,109255.82,182174.18,pdfs\14270b_2025.pdf,2025-05-09,Sucesso,
24251b_2025,2025-04-05,Athletico Paranaense,Botafogo-SP,Ligga Arena,Campeonato Brasileiro Série B,16523,0,16523,322270.0,94084.3,228185.7,pdfs\24251b_2025.pdf,2025-05-09,Sucesso,
24252b_2025,2025-05-05,Goiás,Avaí,Hailé Pinheiro,Campeonato Brasileiro Série B,4911,0,4911,74435.0,32294.56,42140.44,pdfs\24252b_2025.pdf,2025-05-09,Sucesso,
24253b_2025,2025-04-05,Atlético Goianiense,Grêmio Novorizontino,Antônio Accioly,Campeonato Brasileiro Série B,4839,0,4839,40660.0,9096.91,31563.09,pdfs\24253b_2025.pdf,2025-05-09,Sucesso,
24254b_2025,2025-03-05,Remo,Amazonas,Mangueirão,Campeonato Brasileiro Série B,31351,3837,31351,1258135.0,398194.43,859940.57,pdfs\24254b_2025.pdf,2025-05-09,Sucesso,
24255b_2025,2025-04-05,Chapecoense,Criciúma,Arena Condá,Campeonato Brasileiro Série B,6039,210,6039,153980.0,100341.05,53638.95,pdfs\24255b_2025.pdf,2025-05-09,Sucesso,
24256b_2025,2025-04-05,Operário-PR,América-MG,Germano Kruger,Campeonato Brasileiro Série B,2889,0,2889,44300.0,61870.83,-17570.83,pdfs\24256b_2025.pdf,2025-05-09,Sucesso,
24257b_2025,2025-06-05,CRB,Cuiabá,Rei Pelé,Campeonato Brasileiro Série B,8408,1769,10177,82839.0,98353.06,-15514.06,pdfs\24257b_2025.pdf,2025-05-09,Sucesso,
24258b_2025,2025-05-06,Athletic,Vila Nova,Independência,Campeonato Brasileiro Série B,221,0,221,1910.0,143074.39,-141164.39,pdfs\24258b_2025.pdf,2025-05-09,Sucesso,
24259b_2025,2025-05-02,Ferroviária,Coritiba,Fonte Luminosa,Campeonato Brasileiro Série B,2136,0,2136,38430.0,73227.77,-34797.77,pdfs\24259b_2025.pdf,2025-05-09,Sucesso,
24260b_2025,2025-05-03,Volta Redonda,Paysandu,Raulino de Oliveira,Campeonato Brasileiro Série B,1556,300,1856,29205.0,55723.89,-26518.89,pdfs\24260b_2025.pdf,2025-05-09,Sucesso,
24260b_2025,,,,,,,,,,pdfs\24260b_2025.pdf,2025-05-09,Erro Inesperado,Revenue detail data validation failed
42463b_2025,2025-04-30,Paysandu,Bahia,Mangueirão,Copa do Brasil,17029,4515,21544,308640.0,222640.94,85999.06,pdfs\42463b_2025.pdf,2025-05-09,Sucesso,
42463b_2025,,,,,,,,,,pdfs\42463b_2025.pdf,2025-05-09,Erro Inesperado,Revenue detail data validation failed
42465b_2025,2025-04-29,Internacional,Maracanã-CE,Beira-Rio,Copa do Brasil,17208,0,17208,717401.0,287722.71,429678.29,pdfs\42465b_2025.pdf,2025-05-09,Sucesso,
42466b_2025,2025-04-29,Retrô,Fortaleza,Arena Pernambuco,Copa do Brasil,394,1991,2385,9360.0,76994.34,-67634.34,pdfs\42466b_2025.pdf,2025-05-09,Sucesso,
42467b_2025,2025-01-05,Brusque,Athletico Paranaense,Arena Joinville,Copa do Brasil,6158,0,6158,386070.0,215552.32,170517.68,pdfs\42467b_2025.pdf,2025-05-09,Sucesso,
42471b_2025,2025-04-29,São Paulo,Náutico,Morumbi,Copa do Brasil,29291,0,29291,1078518.0,624487.84,454030.16,pdfs\42471b_2025.pdf,2025-05-09,Sucesso,
42472b_2025,2025-05-01,Cruzeiro,Vila Nova,Mineirão,Copa do Brasil,27772,31,27803,1205722.5,594108.35,611614.15,pdfs\42472b_2025.pdf,2025-05-09,Sucesso,
42472b_2025,,,,,,,,,,pdfs\42472b_2025.pdf,2025-05-09,Erro Inesperado,Revenue detail data validation failed
42475b_2025,2025-01-05,Criciúma,Red Bull Bragantino,Heriberto Hülse,Copa do Brasil,11606,0,11606,224700.0,341108.88,-116408.88,pdfs\42475b_2025.pdf,2025-05-09,Sucesso,
42476b_2025,2025-04-30,CSA,Grêmio,Rei Pelé,Copa do Brasil,9739,2384,12123,210486.0,163407.7,47078.3,pdfs\42476b_2025.pdf,2025-05-09,Sucesso,
14271b_2025,2025-05-10,Flamengo,Bahia,Maracanã,Campeonato Brasileiro Série A,62204,1323,64801,3504542.5,1362578.15,2066995.6,pdfs\14271b_2025.pdf,2025-05-13,Sucesso,
14272b_2025,2025-05-11,Botafogo-RJ,Internacional,Nilton Santos,Campeonato Brasileiro Série A,7800,858,8658,426700.0,718874.53,-292174.53,pdfs\14272b_2025.pdf,2025-05-13,Sucesso,
14273b_2025,2025-05-11,Palmeiras,São Paulo,Arena Barueri,Campeonato Brasileiro Série A,29709,0,29709,990708.0,474211.61,516496.39,pdfs\14273b_2025.pdf,2025-05-13,Sucesso,
14277b_2025,2025-05-10,Grêmio,Red Bull Bragantino,Arena do Grêmio,Campeonato Brasileiro Série A,14947,1209,16156,853857.0,350561.61,503295.39,pdfs\14277b_2025.pdf,2025-05-13,Sucesso,
14278b_2025,2025-05-10,Vitória,Vasco da Gama,Manoel Barradas,Campeonato Brasileiro Série A,15562,0,15562,446300.0,378702.04,67597.96,pdfs\14278b_2025.pdf,2025-05-13,Sucesso,
14279b_2025,2025-05-10,Fortaleza,Juventude,Presidente Vargas,Campeonato Brasileiro Série A,13166,0,13166,151633.0,181707.51,-30074.51,pdfs\14279b_2025.pdf,2025-05-13,Sucesso,
24261b_2025,2025-08-05,Athletico Paranaense,Chapecoense,Ligga Arena,Campeonato Brasileiro Série B,9281,0,9281,171495.0,77285.91,94209.09,pdfs\24261b_2025.pdf,2025-05-13,Sucesso,
24262b_2025,2025-05-10,Goiás,Coritiba,Hailé Pinheiro,Campeonato Brasileiro Série B,8465,0,8465,150790.0,40730.17,110059.83,pdfs\24262b_2025.pdf,2025-05-13,Sucesso,
